TGV,arrivalDate,availablePhysicalSpaces,baseClasses,bookingType,boundaryPoint,carrierCode,departureDate,destination,destinationCode,destinationDetail,duration,fullIndicator,hasPerturbations,hostIndicator,id,inventory,min_price,onboardServices,origin,originCode,originDetail,price_FLEX,price_NOFLEX,price_SEMIFLEX,price_UPSELL,realTimeInformations,seatmapAvailable,services,showRating,tctCodeList,ticketProvider,total_duration,total_trains,trainEquipment,trainNumber,trainPeriod,trainType,transporter,transporterRating,trip_arrivalDate,trip_departureDate,trip_id,trip_name,trip_rank,unsellableReason,vehicleType
False,2017-08-21 01:24:00,"[B, A]",,RR,,SN,2017-08-21 00:05:00,TOURS,FRAFW,"{u'cityCode': u'FRTUF', u'cityLabel': u'TOURS', u'outsideFrance': False, u'stationLabel': u'TOURS', u'zipCode': u'37000', u'stationLabelFr': u'TOURS', u'stationCode': u'FRAFW', u'cityLabelFr': u'TOURS'}",4740000,,False,,15,wdi,76.1,[HANDICAPE],LES AUBRAIS,FRLAB,"{u'cityCode': u'FROLS', u'cityLabel': u'ORLEANS', u'outsideFrance': False, u'stationLabel': u'LES AUBRAIS', u'zipCode': u'45', u'stationLabelFr': u'LES AUBRAIS', u'stationCode': u'FRLAB', u'cityLabelFr': u'ORLEANS'}",80.5,,76.1,94.5,,False,[],False,[],RR,0 days 09:31:00.000000000,3,,14081,WHITE,TIR,INTERCITÉS,,2017-08-21T01:24:00,2017-08-20T15:53:00,a82e6f31-a96d-4041-b53a-c0a526e2ec5a,AURILLAC to TOURS,2,NONE,TRAIN
True,2017-08-17 08:18:00,[B],,RI,,SN,2017-08-17 05:50:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8880000,,False,,4,wdi,118.8,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",139.9,,118.8,129.7,,False,[],False,[],RR,0 days 10:00:00.000000000,3,,73800,BLUE,TER,TER,,2017-08-17T15:50:00,2017-08-17T05:50:00,ec694272-a854-45d7-9944-7d9afff497a6,AURILLAC to NANTES,0,NONE,TRAIN
True,2017-08-17 11:57:00,"[A, B]",,RN,,SN,2017-08-17 08:26:00,PARIS BERCY,FRPBE,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS BERCY', u'zipCode': u'75', u'stationLabelFr': u'PARIS BERCY', u'stationCode': u'FRPBE', u'cityLabelFr': u'PARIS'}",12660000,,False,,5,wdi,118.8,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",139.9,,118.8,129.7,,False,[],False,[],RR,0 days 10:00:00.000000000,3,,5962,BLUE,TJC,INTERCITÉS,,2017-08-17T15:50:00,2017-08-17T05:50:00,ec694272-a854-45d7-9944-7d9afff497a6,AURILLAC to NANTES,1,NONE,TRAIN
True,2017-08-17 15:50:00,"[A, B]",,RN,,SN,2017-08-17 13:42:00,NANTES,FRNTE,"{u'cityCode': u'FRTNE', u'cityLabel': u'NANTES', u'outsideFrance': False, u'stationLabel': u'NANTES', u'zipCode': u'44', u'stationLabelFr': u'NANTES', u'stationCode': u'FRNTE', u'cityLabelFr': u'NANTES'}",7680000,,False,,6,wdi,118.8,"[HANDICAPE, VOITURE_BAR, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",139.9,,118.8,129.7,,True,[],False,[],RR,0 days 10:00:00.000000000,3,,8821,BLUE,TGA,TGV,,2017-08-17T15:50:00,2017-08-17T05:50:00,ec694272-a854-45d7-9944-7d9afff497a6,AURILLAC to NANTES,2,NONE,TRAIN
True,2017-08-17 09:35:00,[B],,RI,,SN,2017-08-17 07:46:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",6540000,,False,,7,wdi,132.8,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",158.0,,132.8,147.0,,False,[],False,[],RR,0 days 11:08:00.000000000,3,,73905,WHITE,TER,TER,,2017-08-17T18:54:00,2017-08-17T07:46:00,3ba13fc0-5eea-4a3d-ad2c-1e862c9becd1,AURILLAC to NANTES,0,NONE,TRAIN
True,2017-08-17 14:19:00,"[A, B]",,RN,,SN,2017-08-17 10:05:00,PARIS AUSTERLITZ,FRPAZ,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS AUSTERLITZ', u'zipCode': u'75', u'stationLabelFr': u'PARIS AUSTERLITZ', u'stationCode': u'FRPAZ', u'cityLabelFr': u'PARIS'}",15240000,,False,,8,wdi,132.8,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",158.0,,132.8,147.0,,False,[],False,[],RR,0 days 11:08:00.000000000,3,,3644,WHITE,TJC,INTERCITÉS,,2017-08-17T18:54:00,2017-08-17T07:46:00,3ba13fc0-5eea-4a3d-ad2c-1e862c9becd1,AURILLAC to NANTES,1,NONE,TRAIN
True,2017-08-17 18:54:00,"[A, B]",,RN,,SN,2017-08-17 16:40:00,NANTES,FRNTE,"{u'cityCode': u'FRTNE', u'cityLabel': u'NANTES', u'outsideFrance': False, u'stationLabel': u'NANTES', u'zipCode': u'44', u'stationLabelFr': u'NANTES', u'stationCode': u'FRNTE', u'cityLabelFr': u'NANTES'}",8040000,,False,,9,wdi,132.8,"[HANDICAPE, VOITURE_BAR, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",158.0,,132.8,147.0,,True,[],False,[],RR,0 days 11:08:00.000000000,3,,8833,WHITE,TGA,TGV,,2017-08-17T18:54:00,2017-08-17T07:46:00,3ba13fc0-5eea-4a3d-ad2c-1e862c9becd1,AURILLAC to NANTES,2,NONE,TRAIN
True,2017-08-17 12:48:00,[B],,RI,,SN,2017-08-17 10:22:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8760000,,False,,10,wdi,134.7,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",155.7,,134.7,171.1,,False,[],False,[],RR,0 days 10:26:00.000000000,3,,73804,BLUE,TER,TER,,2017-08-17T20:48:00,2017-08-17T10:22:00,5d8b639d-1563-482d-bda4-4f6d0c8467fc,AURILLAC to NANTES,0,NONE,TRAIN
True,2017-08-17 16:57:00,"[A, B]",,RN,,SN,2017-08-17 13:26:00,PARIS BERCY,FRPBE,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS BERCY', u'zipCode': u'75', u'stationLabelFr': u'PARIS BERCY', u'stationCode': u'FRPBE', u'cityLabelFr': u'PARIS'}",12660000,,False,,11,wdi,134.7,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",155.7,,134.7,171.1,,False,[],False,[],RR,0 days 10:26:00.000000000,3,,5970,BLUE,TJC,INTERCITÉS,,2017-08-17T20:48:00,2017-08-17T10:22:00,5d8b639d-1563-482d-bda4-4f6d0c8467fc,AURILLAC to NANTES,1,NONE,TRAIN
True,2017-08-17 20:48:00,"[A, B]",,RN,,SN,2017-08-17 18:46:00,NANTES,FRNTE,"{u'cityCode': u'FRTNE', u'cityLabel': u'NANTES', u'outsideFrance': False, u'stationLabel': u'NANTES', u'zipCode': u'44', u'stationLabelFr': u'NANTES', u'stationCode': u'FRNTE', u'cityLabelFr': u'NANTES'}",7320000,,False,,12,wdi,134.7,"[HANDICAPE, VOITURE_BAR, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",155.7,,134.7,171.1,,True,[],False,[],RR,0 days 10:26:00.000000000,3,,8979,BLUE,TGA,TGV,,2017-08-17T20:48:00,2017-08-17T10:22:00,5d8b639d-1563-482d-bda4-4f6d0c8467fc,AURILLAC to NANTES,2,NONE,TRAIN
True,2017-08-17 13:55:00,[B],,RI,,SN,2017-08-17 11:58:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",7020000,,False,,13,wdi,127.2,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",142.6,,127.2,165.4,,False,[],False,[],RR,0 days 09:56:00.000000000,3,,73909,BLUE,TER,TER,,2017-08-17T21:54:00,2017-08-17T11:58:00,14d88327-7891-44e0-85be-7c7ba22c56c3,AURILLAC to NANTES,0,NONE,TRAIN
True,2017-08-17 18:19:00,"[A, B]",,RN,,SN,2017-08-17 14:01:00,PARIS AUSTERLITZ,FRPAZ,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS AUSTERLITZ', u'zipCode': u'75', u'stationLabelFr': u'PARIS AUSTERLITZ', u'stationCode': u'FRPAZ', u'cityLabelFr': u'PARIS'}",15480000,,False,,14,wdi,127.2,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",142.6,,127.2,165.4,,False,[],False,[],RR,0 days 09:56:00.000000000,3,,3654,BLUE,TJC,INTERCITÉS,,2017-08-17T21:54:00,2017-08-17T11:58:00,14d88327-7891-44e0-85be-7c7ba22c56c3,AURILLAC to NANTES,1,NONE,TRAIN
True,2017-08-17 21:54:00,"[A, B]",,RN,,SN,2017-08-17 19:40:00,NANTES,FRNTE,"{u'cityCode': u'FRTNE', u'cityLabel': u'NANTES', u'outsideFrance': False, u'stationLabel': u'NANTES', u'zipCode': u'44', u'stationLabelFr': u'NANTES', u'stationCode': u'FRNTE', u'cityLabelFr': u'NANTES'}",8040000,,False,,15,wdi,127.2,"[HANDICAPE, VOITURE_BAR, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",142.6,,127.2,165.4,,True,[],False,[],RR,0 days 09:56:00.000000000,3,,8851,BLUE,TGA,TGV,,2017-08-17T21:54:00,2017-08-17T11:58:00,14d88327-7891-44e0-85be-7c7ba22c56c3,AURILLAC to NANTES,2,NONE,TRAIN
True,2017-08-17 16:23:00,[B],,RI,,SN,2017-08-17 12:55:00,TOULOUSE MATABIAU,FRXYT,"{u'cityCode': u'FRTLS', u'cityLabel': u'TOULOUSE', u'outsideFrance': False, u'stationLabel': u'TOULOUSE MATABIAU', u'zipCode': u'31', u'stationLabelFr': u'TOULOUSE MATABIAU', u'stationCode': u'FRXYT', u'cityLabelFr': u'TOULOUSE'}",12480000,,False,,16,wdi,128.9,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",198.1,128.9,154.5,147.9,,False,[],False,[],RR,0 days 10:55:00.000000000,3,,71209,BLUE,TER,TER,,2017-08-17T23:50:00,2017-08-17T12:55:00,5ef2cb3f-f4bf-4612-b6d7-b7668caf51ef,AURILLAC to NANTES,0,NONE,TRAIN
True,2017-08-17 21:08:00,"[A, B]",,RN,,SN,2017-08-17 16:48:00,PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",15600000,,False,,17,wdi,128.9,"[HANDICAPE, VOITURE_BAR, WIFI, VELO_PAYANT]",TOULOUSE MATABIAU,FRXYT,"{u'cityCode': u'FRTLS', u'cityLabel': u'TOULOUSE', u'outsideFrance': False, u'stationLabel': u'TOULOUSE MATABIAU', u'zipCode': u'31', u'stationLabelFr': u'TOULOUSE MATABIAU', u'stationCode': u'FRXYT', u'cityLabelFr': u'TOULOUSE'}",198.1,128.9,154.5,147.9,,True,[],False,[],RR,0 days 10:55:00.000000000,3,,8518,BLUE,TGD,TGV,,2017-08-17T23:50:00,2017-08-17T12:55:00,5ef2cb3f-f4bf-4612-b6d7-b7668caf51ef,AURILLAC to NANTES,1,NONE,TRAIN
True,2017-08-17 23:50:00,"[A, B]",,RN,,SN,2017-08-17 21:46:00,NANTES,FRNTE,"{u'cityCode': u'FRTNE', u'cityLabel': u'NANTES', u'outsideFrance': False, u'stationLabel': u'NANTES', u'zipCode': u'44', u'stationLabelFr': u'NANTES', u'stationCode': u'FRNTE', u'cityLabelFr': u'NANTES'}",7440000,,False,,18,wdi,128.9,"[HANDICAPE, VOITURE_BAR]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",198.1,128.9,154.5,147.9,,True,[],False,[],RR,0 days 10:55:00.000000000,3,,8857,BLUE,TGD,TGV,,2017-08-17T23:50:00,2017-08-17T12:55:00,5ef2cb3f-f4bf-4612-b6d7-b7668caf51ef,AURILLAC to NANTES,2,NONE,TRAIN
True,2017-08-18 08:18:00,[B],,RI,,SN,2017-08-18 05:50:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8880000,,False,,4,wdi,128.3,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",139.9,,128.3,151.1,,False,[],False,[],RR,0 days 10:00:00.000000000,3,,73800,BLUE,TER,TER,,2017-08-18T15:50:00,2017-08-18T05:50:00,1cef16af-9924-4fa2-98ee-3451a66319e6,AURILLAC to NANTES,0,NONE,TRAIN
True,2017-08-18 11:57:00,"[B, A]",,RN,,SN,2017-08-18 08:26:00,PARIS BERCY,FRPBE,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS BERCY', u'zipCode': u'75', u'stationLabelFr': u'PARIS BERCY', u'stationCode': u'FRPBE', u'cityLabelFr': u'PARIS'}",12660000,,False,,5,wdi,128.3,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",139.9,,128.3,151.1,,False,[],False,[],RR,0 days 10:00:00.000000000,3,,5962,BLUE,TJC,INTERCITÉS,,2017-08-18T15:50:00,2017-08-18T05:50:00,1cef16af-9924-4fa2-98ee-3451a66319e6,AURILLAC to NANTES,1,NONE,TRAIN
True,2017-08-18 15:50:00,"[B, A]",,RN,,SN,2017-08-18 13:42:00,NANTES,FRNTE,"{u'cityCode': u'FRTNE', u'cityLabel': u'NANTES', u'outsideFrance': False, u'stationLabel': u'NANTES', u'zipCode': u'44', u'stationLabelFr': u'NANTES', u'stationCode': u'FRNTE', u'cityLabelFr': u'NANTES'}",7680000,,False,,6,wdi,128.3,"[HANDICAPE, VELO_PAYANT]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",139.9,,128.3,151.1,,True,[],False,[],RR,0 days 10:00:00.000000000,3,,8175,BLUE,TGA,TGV,,2017-08-18T15:50:00,2017-08-18T05:50:00,1cef16af-9924-4fa2-98ee-3451a66319e6,AURILLAC to NANTES,2,NONE,TRAIN
True,2017-08-18 09:35:00,[B],,RI,,SN,2017-08-18 07:46:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",6540000,,False,,7,wdi,118.2,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",142.6,,118.2,129.4,,False,[],False,[],RR,0 days 10:33:00.000000000,3,,73905,WHITE,TER,TER,,2017-08-18T18:19:00,2017-08-18T07:46:00,661fd4b7-5dc6-4605-97bc-0629645f7a76,AURILLAC to NANTES,0,NONE,TRAIN
True,2017-08-18 14:19:00,"[B, A]",,RN,,SN,2017-08-18 10:05:00,PARIS AUSTERLITZ,FRPAZ,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS AUSTERLITZ', u'zipCode': u'75', u'stationLabelFr': u'PARIS AUSTERLITZ', u'stationCode': u'FRPAZ', u'cityLabelFr': u'PARIS'}",15240000,,False,,8,wdi,118.2,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",142.6,,118.2,129.4,,False,[],False,[],RR,0 days 10:33:00.000000000,3,,3644,WHITE,TJC,INTERCITÉS,,2017-08-18T18:19:00,2017-08-18T07:46:00,661fd4b7-5dc6-4605-97bc-0629645f7a76,AURILLAC to NANTES,1,NONE,TRAIN
True,2017-08-18 18:19:00,"[B, A]",,RN,,SN,2017-08-18 16:23:00,NANTES,FRNTE,"{u'cityCode': u'FRTNE', u'cityLabel': u'NANTES', u'outsideFrance': False, u'stationLabel': u'NANTES', u'zipCode': u'44', u'stationLabelFr': u'NANTES', u'stationCode': u'FRNTE', u'cityLabelFr': u'NANTES'}",6960000,,False,,9,wdi,118.2,"[HANDICAPE, VOITURE_BAR]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",142.6,,118.2,129.4,,True,[],False,[],RR,0 days 10:33:00.000000000,3,,8831,WHITE,TGD,TGV,,2017-08-18T18:19:00,2017-08-18T07:46:00,661fd4b7-5dc6-4605-97bc-0629645f7a76,AURILLAC to NANTES,2,NONE,TRAIN
True,2017-08-18 12:48:00,[B],,RI,,SN,2017-08-18 10:22:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8760000,,False,,10,wdi,139.7,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",155.7,,139.7,154.6,,False,[],False,[],RR,0 days 09:57:00.000000000,3,,73804,BLUE,TER,TER,,2017-08-18T20:19:00,2017-08-18T10:22:00,dd0e50b8-03f8-467d-8090-354c1e1f1805,AURILLAC to NANTES,0,NONE,TRAIN
True,2017-08-18 16:57:00,"[B, A]",,RN,,SN,2017-08-18 13:26:00,PARIS BERCY,FRPBE,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS BERCY', u'zipCode': u'75', u'stationLabelFr': u'PARIS BERCY', u'stationCode': u'FRPBE', u'cityLabelFr': u'PARIS'}",12660000,,False,,11,wdi,139.7,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",155.7,,139.7,154.6,,False,[],False,[],RR,0 days 09:57:00.000000000,3,,5970,BLUE,TJC,INTERCITÉS,,2017-08-18T20:19:00,2017-08-18T10:22:00,dd0e50b8-03f8-467d-8090-354c1e1f1805,AURILLAC to NANTES,1,NONE,TRAIN
True,2017-08-18 20:19:00,"[B, A]",,RN,,SN,2017-08-18 18:23:00,NANTES,FRNTE,"{u'cityCode': u'FRTNE', u'cityLabel': u'NANTES', u'outsideFrance': False, u'stationLabel': u'NANTES', u'zipCode': u'44', u'stationLabelFr': u'NANTES', u'stationCode': u'FRNTE', u'cityLabelFr': u'NANTES'}",6960000,,False,,12,wdi,139.7,"[HANDICAPE, VOITURE_BAR]",PARIS MONTPARNASSE 1 ET 2,FRPMO,"{u'cityCode': u'FRPAR', u'cityLabel': u'PARIS', u'outsideFrance': False, u'stationLabel': u'PARIS MONTPARNASSE 1 ET 2', u'zipCode': u'75', u'stationLabelFr': u'PARIS MONTPARNASSE 1 ET 2', u'stationCode': u'FRPMO', u'cityLabelFr': u'PARIS'}",155.7,,139.7,154.6,,True,[],False,[],RR,0 days 09:57:00.000000000,3,,8845,BLUE,TGD,TGV,,2017-08-18T20:19:00,2017-08-18T10:22:00,dd0e50b8-03f8-467d-8090-354c1e1f1805,AURILLAC to NANTES,2,NONE,TRAIN
True,2017-08-18 13:55:00,[B],,RI,,SN,2017-08-18 11:58:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",7020000,,False,,13,wdi,132.5,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",142.6,,132.5,142.1,,False,[],False,[],RR,0 days 09:25:00.000000000,3,,73909,BLUE,TER,TER,,2017-08-18T21:23:00,2017-08-18T11:58:00,d4de7245-1a22-4262-b514-57fc5f247177,AURILLAC to NANTES,0,NONE,TRAIN
