TGV,arrivalDate,availablePhysicalSpaces,baseClasses,bookingType,boundaryPoint,carrierCode,departureDate,destination,destinationCode,destinationDetail,duration,fullIndicator,hasPerturbations,hostIndicator,id,inventory,min_price,onboardServices,origin,originCode,originDetail,price_FLEX,price_NOFLEX,price_SEMIFLEX,price_UPSELL,realTimeInformations,seatmapAvailable,services,showRating,tctCodeList,ticketProvider,total_duration,total_trains,trainEquipment,trainNumber,trainPeriod,trainType,transporter,transporterRating,trip_arrivalDate,trip_departureDate,trip_id,trip_name,trip_rank,unsellableReason,vehicleType
False,2017-08-21 10:17:00,"[A, B]",,RN,,SN,2017-08-21 07:59:00,CHATEAUROUX GARE,FRCHR,"{u'cityCode': u'FRCTX', u'cityLabel': u'CHATEAUROUX', u'outsideFrance': False, u'stationLabel': u'CHATEAUROUX GARE', u'zipCode': u'36', u'stationLabelFr': u'CHATEAUROUX GARE', u'stationCode': u'FRCHR', u'cityLabelFr': u'CHATEAUROUX'}",8280000,,False,,5,wdi,44.3,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 09:09:00.000000000,3,,3634,BLUE,TJC,INTERCITÉS,,2017-08-21T14:24:00,2017-08-21T05:15:00,fa5caa4a-762b-4ad3-a008-e7f55474e5a5,AURILLAC to TOURS,1,NONE,TRAIN
False,2017-08-21 14:24:00,[B],,RI,,SN,2017-08-21 12:05:00,TOURS,FRAFW,"{u'cityCode': u'FRTUF', u'cityLabel': u'TOURS', u'outsideFrance': False, u'stationLabel': u'TOURS', u'zipCode': u'37000', u'stationLabelFr': u'TOURS', u'stationCode': u'FRAFW', u'cityLabelFr': u'TOURS'}",8340000,,False,,6,wdi,44.3,[],CHATEAUROUX GARE ROUTIERE,FRXGR,"{u'cityCode': u'FRCTX', u'cityLabel': u'CHATEAUROUX', u'outsideFrance': False, u'stationLabel': u'CHATEAUROUX GARE ROUTIERE', u'zipCode': u'36', u'stationLabelFr': u'CHATEAUROUX GARE ROUTIERE', u'stationCode': u'FRXGR', u'cityLabelFr': u'CHATEAUROUX'}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 09:09:00.000000000,3,,52830,BLUE,CAR,Autocar,,2017-08-21T14:24:00,2017-08-21T05:15:00,fa5caa4a-762b-4ad3-a008-e7f55474e5a5,AURILLAC to TOURS,2,NONE,BUS
False,2017-08-21 08:18:00,[B],,RI,,SN,2017-08-21 05:50:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8880000,,False,,7,wdi,55.8,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",75.5,,55.8,72.8,,False,[],False,[],RR,0 days 08:53:00.000000000,3,,73800,BLUE,TER,TER,,2017-08-21T14:43:00,2017-08-21T05:50:00,d5f5c94b-f602-4431-b597-6c78870ce510,AURILLAC to TOURS,0,NONE,TRAIN
False,2017-08-21 11:27:00,"[A, B]",,RN,,SN,2017-08-21 10:26:00,MOULINS SUR ALLIER,FRXMU,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'MOULINS SUR ALLIER', u'zipCode': u'03', u'stationLabelFr': u'MOULINS SUR ALLIER', u'stationCode': u'FRXMU', u'cityLabelFr': None}",3660000,,False,,8,wdi,55.8,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",75.5,,55.8,72.8,,False,[],False,[],RR,0 days 08:53:00.000000000,3,,5966,BLUE,TJC,INTERCITÉS,,2017-08-21T14:43:00,2017-08-21T05:50:00,d5f5c94b-f602-4431-b597-6c78870ce510,AURILLAC to TOURS,1,NONE,TRAIN
False,2017-08-21 14:43:00,"[A, B]",,RR,,SN,2017-08-21 11:59:00,TOURS,FRAFW,"{u'cityCode': u'FRTUF', u'cityLabel': u'TOURS', u'outsideFrance': False, u'stationLabel': u'TOURS', u'zipCode': u'37000', u'stationLabelFr': u'TOURS', u'stationCode': u'FRAFW', u'cityLabelFr': u'TOURS'}",9840000,,False,,9,wdi,55.8,"[HANDICAPE, VELO_PAYANT]",MOULINS SUR ALLIER,FRXMU,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'MOULINS SUR ALLIER', u'zipCode': u'03', u'stationLabelFr': u'MOULINS SUR ALLIER', u'stationCode': u'FRXMU', u'cityLabelFr': None}",75.5,,55.8,72.8,,False,[],False,[],RR,0 days 08:53:00.000000000,3,,4504,BLUE,TIB,INTERCITÉS,,2017-08-21T14:43:00,2017-08-21T05:50:00,d5f5c94b-f602-4431-b597-6c78870ce510,AURILLAC to TOURS,2,NONE,TRAIN
False,2017-08-21 12:48:00,[B],,RI,,SN,2017-08-21 10:22:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8760000,,False,,10,wdi,53.3,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",76.0,,53.3,68.0,,False,[],False,[],RR,0 days 07:31:00.000000000,3,,73804,BLUE,TER,TER,,2017-08-21T17:53:00,2017-08-21T10:22:00,b6673aae-0169-41c3-ba41-34a23dfbb1ca,AURILLAC to TOURS,0,NONE,TRAIN
False,2017-08-21 14:56:00,"[A, B]",,RN,,SN,2017-08-21 13:26:00,NEVERS GARE,FRNVS,"{u'cityCode': u'FRNLO', u'cityLabel': u'NEVERS', u'outsideFrance': False, u'stationLabel': u'NEVERS GARE', u'zipCode': u'58', u'stationLabelFr': u'NEVERS GARE', u'stationCode': u'FRNVS', u'cityLabelFr': u'NEVERS'}",5400000,,False,,11,wdi,53.3,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",76.0,,53.3,68.0,,False,[],False,[],RR,0 days 07:31:00.000000000,3,,5970,BLUE,TJC,INTERCITÉS,,2017-08-21T17:53:00,2017-08-21T10:22:00,b6673aae-0169-41c3-ba41-34a23dfbb1ca,AURILLAC to TOURS,1,NONE,TRAIN
False,2017-08-21 17:53:00,"[A, B]",,RI,,SN,2017-08-21 15:23:00,TOURS,FRAFW,"{u'cityCode': u'FRTUF', u'cityLabel': u'TOURS', u'outsideFrance': False, u'stationLabel': u'TOURS', u'zipCode': u'37000', u'stationLabelFr': u'TOURS', u'stationCode': u'FRAFW', u'cityLabelFr': u'TOURS'}",9000000,,False,,12,wdi,53.3,[VELO_GRATUIT],NEVERS GARE,FRNVS,"{u'cityCode': u'FRNLO', u'cityLabel': u'NEVERS', u'outsideFrance': False, u'stationLabel': u'NEVERS GARE', u'zipCode': u'58', u'stationLabelFr': u'NEVERS GARE', u'stationCode': u'FRNVS', u'cityLabelFr': u'NEVERS'}",76.0,,53.3,68.0,,False,[],False,[],RR,0 days 07:31:00.000000000,3,,16848,BLUE,TER,TER,,2017-08-21T17:53:00,2017-08-21T10:22:00,b6673aae-0169-41c3-ba41-34a23dfbb1ca,AURILLAC to TOURS,2,NONE,TRAIN
False,2017-08-21 13:55:00,[B],,RI,,SN,2017-08-21 11:58:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",7020000,,False,,13,wdi,44.3,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 07:03:00.000000000,3,,73909,BLUE,TER,TER,,2017-08-21T19:01:00,2017-08-21T11:58:00,2476bf38-671f-4210-9738-cf891cfb9bd4,AURILLAC to TOURS,0,NONE,TRAIN
False,2017-08-21 16:16:00,"[A, B]",,RN,,SN,2017-08-21 14:01:00,CHATEAUROUX GARE,FRCHR,"{u'cityCode': u'FRCTX', u'cityLabel': u'CHATEAUROUX', u'outsideFrance': False, u'stationLabel': u'CHATEAUROUX GARE', u'zipCode': u'36', u'stationLabelFr': u'CHATEAUROUX GARE', u'stationCode': u'FRCHR', u'cityLabelFr': u'CHATEAUROUX'}",8100000,,False,,14,wdi,44.3,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 07:03:00.000000000,3,,3654,BLUE,TJC,INTERCITÉS,,2017-08-21T19:01:00,2017-08-21T11:58:00,2476bf38-671f-4210-9738-cf891cfb9bd4,AURILLAC to TOURS,1,NONE,TRAIN
False,2017-08-21 19:01:00,[B],,RI,,SN,2017-08-21 16:35:00,TOURS,FRAFW,"{u'cityCode': u'FRTUF', u'cityLabel': u'TOURS', u'outsideFrance': False, u'stationLabel': u'TOURS', u'zipCode': u'37000', u'stationLabelFr': u'TOURS', u'stationCode': u'FRAFW', u'cityLabelFr': u'TOURS'}",8760000,,False,,15,wdi,44.3,[],CHATEAUROUX GARE ROUTIERE,FRXGR,"{u'cityCode': u'FRCTX', u'cityLabel': u'CHATEAUROUX', u'outsideFrance': False, u'stationLabel': u'CHATEAUROUX GARE ROUTIERE', u'zipCode': u'36', u'stationLabelFr': u'CHATEAUROUX GARE ROUTIERE', u'stationCode': u'FRXGR', u'cityLabelFr': u'CHATEAUROUX'}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 07:03:00.000000000,3,,52852,BLUE,CAR,Autocar,,2017-08-21T19:01:00,2017-08-21T11:58:00,2476bf38-671f-4210-9738-cf891cfb9bd4,AURILLAC to TOURS,2,NONE,BUS
False,2017-08-21 17:44:00,[B],,RI,,SN,2017-08-21 15:55:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",6540000,,False,,16,wdi,63.6,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",80.5,,63.6,69.4,,False,[],False,[],RR,0 days 11:05:00.000000000,3,,73917,BLUE,TER,TER,,2017-08-22T03:00:00,2017-08-21T15:55:00,0fd5f805-c0ac-4a32-8873-5a23bf3334f9,AURILLAC to TOURS,0,NONE,TRAIN
False,2017-08-21 22:21:00,"[A, B]",,RN,,SN,2017-08-21 19:05:00,LES AUBRAIS,FRLAB,"{u'cityCode': u'FROLS', u'cityLabel': u'ORLEANS', u'outsideFrance': False, u'stationLabel': u'LES AUBRAIS', u'zipCode': u'45', u'stationLabelFr': u'LES AUBRAIS', u'stationCode': u'FRLAB', u'cityLabelFr': u'ORLEANS'}",11760000,,False,,17,wdi,63.6,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",80.5,,63.6,69.4,,False,[],False,[],RR,0 days 11:05:00.000000000,3,,3694,BLUE,TJC,INTERCITÉS,,2017-08-22T03:00:00,2017-08-21T15:55:00,0fd5f805-c0ac-4a32-8873-5a23bf3334f9,AURILLAC to TOURS,1,NONE,TRAIN
False,2017-08-22 03:00:00,[B],,RI,,SN,2017-08-22 00:20:00,TOURS,FRAFW,"{u'cityCode': u'FRTUF', u'cityLabel': u'TOURS', u'outsideFrance': False, u'stationLabel': u'TOURS', u'zipCode': u'37000', u'stationLabelFr': u'TOURS', u'stationCode': u'FRAFW', u'cityLabelFr': u'TOURS'}",9600000,,False,,18,wdi,63.6,[],LES AUBRAIS,FRLAB,"{u'cityCode': u'FROLS', u'cityLabel': u'ORLEANS', u'outsideFrance': False, u'stationLabel': u'LES AUBRAIS', u'zipCode': u'45', u'stationLabelFr': u'LES AUBRAIS', u'stationCode': u'FRLAB', u'cityLabelFr': u'ORLEANS'}",80.5,,63.6,69.4,,False,[],False,[],RR,0 days 11:05:00.000000000,3,,15021,BLUE,CAR,Autocar,,2017-08-22T03:00:00,2017-08-21T15:55:00,0fd5f805-c0ac-4a32-8873-5a23bf3334f9,AURILLAC to TOURS,2,NONE,BUS
False,2017-08-22 07:05:00,[B],,RI,,SN,2017-08-22 05:15:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",6600000,,False,,4,wdi,44.3,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 09:09:00.000000000,3,,73901,BLUE,TER,TER,,2017-08-22T14:24:00,2017-08-22T05:15:00,1153a736-0801-429c-9bfa-a3f8f438d7d4,AURILLAC to TOURS,0,NONE,TRAIN
False,2017-08-22 10:17:00,"[B, A]",,RN,,SN,2017-08-22 07:59:00,CHATEAUROUX GARE,FRCHR,"{u'cityCode': u'FRCTX', u'cityLabel': u'CHATEAUROUX', u'outsideFrance': False, u'stationLabel': u'CHATEAUROUX GARE', u'zipCode': u'36', u'stationLabelFr': u'CHATEAUROUX GARE', u'stationCode': u'FRCHR', u'cityLabelFr': u'CHATEAUROUX'}",8280000,,False,,5,wdi,44.3,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 09:09:00.000000000,3,,3634,BLUE,TJC,INTERCITÉS,,2017-08-22T14:24:00,2017-08-22T05:15:00,1153a736-0801-429c-9bfa-a3f8f438d7d4,AURILLAC to TOURS,1,NONE,TRAIN
False,2017-08-22 14:24:00,[B],,RI,,SN,2017-08-22 12:05:00,TOURS,FRAFW,"{u'cityCode': u'FRTUF', u'cityLabel': u'TOURS', u'outsideFrance': False, u'stationLabel': u'TOURS', u'zipCode': u'37000', u'stationLabelFr': u'TOURS', u'stationCode': u'FRAFW', u'cityLabelFr': u'TOURS'}",8340000,,False,,6,wdi,44.3,[],CHATEAUROUX GARE ROUTIERE,FRXGR,"{u'cityCode': u'FRCTX', u'cityLabel': u'CHATEAUROUX', u'outsideFrance': False, u'stationLabel': u'CHATEAUROUX GARE ROUTIERE', u'zipCode': u'36', u'stationLabelFr': u'CHATEAUROUX GARE ROUTIERE', u'stationCode': u'FRXGR', u'cityLabelFr': u'CHATEAUROUX'}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 09:09:00.000000000,3,,52830,BLUE,CAR,Autocar,,2017-08-22T14:24:00,2017-08-22T05:15:00,1153a736-0801-429c-9bfa-a3f8f438d7d4,AURILLAC to TOURS,2,NONE,BUS
False,2017-08-22 08:18:00,[B],,RI,,SN,2017-08-22 05:50:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8880000,,False,,7,wdi,55.8,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",75.5,,55.8,64.2,,False,[],False,[],RR,0 days 08:53:00.000000000,3,,73800,BLUE,TER,TER,,2017-08-22T14:43:00,2017-08-22T05:50:00,3fcc5a60-ba17-4072-bd7e-9582b96f990a,AURILLAC to TOURS,0,NONE,TRAIN
False,2017-08-22 11:27:00,"[B, A]",,RN,,SN,2017-08-22 10:26:00,MOULINS SUR ALLIER,FRXMU,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'MOULINS SUR ALLIER', u'zipCode': u'03', u'stationLabelFr': u'MOULINS SUR ALLIER', u'stationCode': u'FRXMU', u'cityLabelFr': None}",3660000,,False,,8,wdi,55.8,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",75.5,,55.8,64.2,,False,[],False,[],RR,0 days 08:53:00.000000000,3,,5966,BLUE,TJC,INTERCITÉS,,2017-08-22T14:43:00,2017-08-22T05:50:00,3fcc5a60-ba17-4072-bd7e-9582b96f990a,AURILLAC to TOURS,1,NONE,TRAIN
False,2017-08-22 14:43:00,"[B, A]",,RR,,SN,2017-08-22 11:59:00,TOURS,FRAFW,"{u'cityCode': u'FRTUF', u'cityLabel': u'TOURS', u'outsideFrance': False, u'stationLabel': u'TOURS', u'zipCode': u'37000', u'stationLabelFr': u'TOURS', u'stationCode': u'FRAFW', u'cityLabelFr': u'TOURS'}",9840000,,False,,9,wdi,55.8,"[HANDICAPE, VELO_PAYANT]",MOULINS SUR ALLIER,FRXMU,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'MOULINS SUR ALLIER', u'zipCode': u'03', u'stationLabelFr': u'MOULINS SUR ALLIER', u'stationCode': u'FRXMU', u'cityLabelFr': None}",75.5,,55.8,64.2,,False,[],False,[],RR,0 days 08:53:00.000000000,3,,4504,BLUE,TIB,INTERCITÉS,,2017-08-22T14:43:00,2017-08-22T05:50:00,3fcc5a60-ba17-4072-bd7e-9582b96f990a,AURILLAC to TOURS,2,NONE,TRAIN
False,2017-08-22 12:48:00,[B],,RI,,SN,2017-08-22 10:22:00,CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",8760000,,False,,10,wdi,53.3,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",76.0,,53.3,68.0,,False,[],False,[],RR,0 days 07:31:00.000000000,3,,73804,BLUE,TER,TER,,2017-08-22T17:53:00,2017-08-22T10:22:00,f7e30eee-511c-4558-9edf-4527dd57e056,AURILLAC to TOURS,0,NONE,TRAIN
False,2017-08-22 14:56:00,"[B, A]",,RN,,SN,2017-08-22 13:26:00,NEVERS GARE,FRNVS,"{u'cityCode': u'FRNLO', u'cityLabel': u'NEVERS', u'outsideFrance': False, u'stationLabel': u'NEVERS GARE', u'zipCode': u'58', u'stationLabelFr': u'NEVERS GARE', u'stationCode': u'FRNVS', u'cityLabelFr': u'NEVERS'}",5400000,,False,,11,wdi,53.3,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",CLERMONT FERRAND GARE,FRCFE,"{u'cityCode': u'FRCWP', u'cityLabel': u'CLERMONT FERRAND', u'outsideFrance': False, u'stationLabel': u'CLERMONT FERRAND GARE', u'zipCode': u'63', u'stationLabelFr': u'CLERMONT FERRAND GARE', u'stationCode': u'FRCFE', u'cityLabelFr': u'CLERMONT FERRAND'}",76.0,,53.3,68.0,,False,[],False,[],RR,0 days 07:31:00.000000000,3,,5970,BLUE,TJC,INTERCITÉS,,2017-08-22T17:53:00,2017-08-22T10:22:00,f7e30eee-511c-4558-9edf-4527dd57e056,AURILLAC to TOURS,1,NONE,TRAIN
False,2017-08-22 17:53:00,"[B, A]",,RI,,SN,2017-08-22 15:23:00,TOURS,FRAFW,"{u'cityCode': u'FRTUF', u'cityLabel': u'TOURS', u'outsideFrance': False, u'stationLabel': u'TOURS', u'zipCode': u'37000', u'stationLabelFr': u'TOURS', u'stationCode': u'FRAFW', u'cityLabelFr': u'TOURS'}",9000000,,False,,12,wdi,53.3,[VELO_GRATUIT],NEVERS GARE,FRNVS,"{u'cityCode': u'FRNLO', u'cityLabel': u'NEVERS', u'outsideFrance': False, u'stationLabel': u'NEVERS GARE', u'zipCode': u'58', u'stationLabelFr': u'NEVERS GARE', u'stationCode': u'FRNVS', u'cityLabelFr': u'NEVERS'}",76.0,,53.3,68.0,,False,[],False,[],RR,0 days 07:31:00.000000000,3,,16848,BLUE,TER,TER,,2017-08-22T17:53:00,2017-08-22T10:22:00,f7e30eee-511c-4558-9edf-4527dd57e056,AURILLAC to TOURS,2,NONE,TRAIN
False,2017-08-22 13:55:00,[B],,RI,,SN,2017-08-22 11:58:00,BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",7020000,,False,,13,wdi,44.3,[VELO_GRATUIT],AURILLAC,FRAUR,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'AURILLAC', u'zipCode': u'15', u'stationLabelFr': u'AURILLAC', u'stationCode': u'FRAUR', u'cityLabelFr': None}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 07:03:00.000000000,3,,73909,BLUE,TER,TER,,2017-08-22T19:01:00,2017-08-22T11:58:00,9a7fcf1d-258c-4bfe-b320-68242073ab5f,AURILLAC to TOURS,0,NONE,TRAIN
False,2017-08-22 16:16:00,"[B, A]",,RN,,SN,2017-08-22 14:01:00,CHATEAUROUX GARE,FRCHR,"{u'cityCode': u'FRCTX', u'cityLabel': u'CHATEAUROUX', u'outsideFrance': False, u'stationLabel': u'CHATEAUROUX GARE', u'zipCode': u'36', u'stationLabelFr': u'CHATEAUROUX GARE', u'stationCode': u'FRCHR', u'cityLabelFr': u'CHATEAUROUX'}",8100000,,False,,14,wdi,44.3,"[HANDICAPE, VELO_PAYANT, NURSERIE, RESTAURATION]",BRIVE LA GAILLARDE,FRBVE,"{u'cityCode': None, u'cityLabel': None, u'outsideFrance': False, u'stationLabel': u'BRIVE LA GAILLARDE', u'zipCode': u'19', u'stationLabelFr': u'BRIVE LA GAILLARDE', u'stationCode': u'FRBVE', u'cityLabelFr': None}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 07:03:00.000000000,3,,3654,BLUE,TJC,INTERCITÉS,,2017-08-22T19:01:00,2017-08-22T11:58:00,9a7fcf1d-258c-4bfe-b320-68242073ab5f,AURILLAC to TOURS,1,NONE,TRAIN
False,2017-08-22 19:01:00,[B],,RI,,SN,2017-08-22 16:35:00,TOURS,FRAFW,"{u'cityCode': u'FRTUF', u'cityLabel': u'TOURS', u'outsideFrance': False, u'stationLabel': u'TOURS', u'zipCode': u'37000', u'stationLabelFr': u'TOURS', u'stationCode': u'FRAFW', u'cityLabelFr': u'TOURS'}",8760000,,False,,15,wdi,44.3,[],CHATEAUROUX GARE ROUTIERE,FRXGR,"{u'cityCode': u'FRCTX', u'cityLabel': u'CHATEAUROUX', u'outsideFrance': False, u'stationLabel': u'CHATEAUROUX GARE ROUTIERE', u'zipCode': u'36', u'stationLabelFr': u'CHATEAUROUX GARE ROUTIERE', u'stationCode': u'FRXGR', u'cityLabelFr': u'CHATEAUROUX'}",65.6,,44.3,48.9,,False,[],False,[],RR,0 days 07:03:00.000000000,3,,52852,BLUE,CAR,Autocar,,2017-08-22T19:01:00,2017-08-22T11:58:00,9a7fcf1d-258c-4bfe-b320-68242073ab5f,AURILLAC to TOURS,2,NONE,BUS
